Date,Treasury_SF_2Y,Treasury_SF_5Y,Treasury_SF_10Y,Treasury_SF_20Y,Treasury_SF_30Y
2019-11-08,32.391999999999996,32.527000000000015,36.337999999999994,16.804000000000002,10.947000000000031
2019-11-11,32.391999999999996,32.527000000000015,36.337999999999994,16.804000000000002,10.947000000000031
2019-11-12,31.832222222222214,33.8112222222222,28.770222222222202,19.1802222222222,10.403222222222212
2019-11-13,32.35922222222223,34.497222222222234,32.737222222222215,18.113222222222248,4.74422222222222
2019-11-14,31.928666666666658,32.20566666666667,34.001666666666665,18.278666666666652,8.905666666666662
2019-11-15,33.58455555555551,36.50955555555552,32.662555555555514,22.021555555555523,12.464555555555535
2019-11-18,36.56877777777777,33.998777777777775,34.32677777777778,18.76777777777778,6.361777777777775
2019-11-19,38.3762222222222,36.94422222222221,35.47422222222224,21.9962222222222,12.166222222222217
2019-11-20,41.05533333333332,41.01733333333331,42.085333333333324,21.831333333333305,17.522333333333307
2019-11-21,42.81333333333333,42.38233333333335,38.58833333333334,25.171333333333337,14.169333333333327
2019-11-22,44.16866666666667,41.013666666666666,36.57866666666669,26.007666666666665,20.981666666666655
2019-11-25,39.20200000000003,41.757000000000005,39.57300000000001,27.558999999999997,19.209000000000003
2019-11-26,41.710999999999984,39.81299999999999,42.406000000000006,28.783999999999992,18.982
2019-11-27,37.863,40.94999999999999,40.809,26.281000000000006,9.48599999999999
2019-11-29,39.03,38.559999999999974,39.76399999999998,20.937999999999988,3.718999999999994
2019-12-02,36.797,38.02600000000001,36.245000000000005,21.64099999999999,4.106999999999999
2019-12-03,35.3941111111111,35.25511111111109,38.73711111111109,21.661111111111097,1.7401111111110765
2019-12-04,33.60966666666667,33.612666666666684,31.680666666666667,23.27266666666668,0.5996666666666783
2019-12-05,35.36200000000002,34.36400000000003,38.85400000000004,28.269000000000034,-0.3109999999999502
2019-12-06,33.354888888888894,31.007888888888886,32.50088888888888,24.447888888888883,1.9718888888888841
2019-12-09,31.6058888888889,34.86188888888893,31.837888888888898,21.319888888888897,-9.420111111111083
2019-12-10,34.13811111111113,32.93411111111112,39.72011111111112,16.129111111111115,-9.229888888888865
2019-12-11,35.807000000000016,33.035000000000025,34.638000000000005,20.665999999999997,0.6700000000000159
2019-12-12,35.650000000000006,36.992999999999995,30.682000000000016,19.462999999999994,-5.169000000000011
2019-12-13,28.172444444444437,28.165444444444432,26.005444444444436,10.12544444444444,-15.049555555555571
2019-12-16,25.122888888888866,28.5588888888889,22.62988888888887,11.067888888888888,-21.05911111111112
2019-12-17,23.71666666666667,26.096666666666664,19.767666666666656,10.38166666666666,-14.221333333333348
2019-12-18,23.434555555555562,26.723555555555578,19.096555555555568,12.104555555555578,-7.943444444444424
2019-12-19,23.093333333333362,24.23933333333335,18.957333333333338,12.41233333333335,-17.97066666666666
2019-12-20,18.650666666666694,21.16166666666669,32.698777777777764,12.41233333333335,-17.97066666666666
2019-12-23,19.845,21.354000000000013,35.07533333333336,19.500333333333344,-17.97066666666666
2019-12-24,17.464777777777783,15.866777777777799,35.07533333333336,19.500333333333344,-17.97066666666666
2019-12-26,15.190333333333314,14.23533333333333,20.87477777777778,17.13677777777778,-17.97066666666666
2019-12-27,11.044333333333327,12.70933333333332,15.180333333333323,17.13677777777778,-17.97066666666666
2019-12-30,9.986777777777775,10.954777777777792,11.441500000000019,16.533500000000032,-17.97066666666666
2019-12-31,7.697111111111099,5.828111111111127,14.49977777777778,7.028777777777805,-17.97066666666666
2020-01-02,16.27799999999999,10.127999999999986,15.61099999999999,4.961999999999989,-17.97066666666666
2020-01-03,17.075555555555525,2.0685555555555197,14.423555555555538,2.784555555555528,-17.97066666666666
2020-01-06,20.251666666666665,11.068666666666672,16.74266666666668,5.027666666666647,-17.97066666666666
2020-01-07,19.335333333333352,14.15433333333334,17.37233333333336,5.107333333333344,-7.269666666666666
2020-01-08,19.645333333333326,13.87633333333332,19.621333333333325,3.7573333333333494,-4.821666666666658
2020-01-09,20.22200000000001,11.317000000000007,20.799999999999983,2.116000000000014,-4.821666666666658
2020-01-10,19.841111111111132,10.659111111111116,21.13611111111112,3.7081111111110943,-8.74688888888889
2020-01-13,18.90233333333333,10.847333333333324,20.74533333333335,3.538333333333327,-2.5436666666666667
2020-01-14,17.617333333333306,11.132333333333321,17.738333333333316,3.7523333333333255,-7.346666666666692
2020-01-15,17.41322222222223,8.335222222222228,14.420222222222236,4.459222222222223,-7.346666666666692
2020-01-16,16.423333333333346,9.325333333333361,15.617333333333335,-0.8106666666666626,-10.612666666666655
2020-01-17,13.21266666666665,6.589666666666659,12.315666666666658,-2.5393333333333317,-10.489333333333349
2020-01-21,16.24822222222224,5.6182222222222435,15.316222222222223,-5.962777777777774,-9.502777777777766
2020-01-22,15.10233333333332,6.058333333333337,16.695333333333338,0.5633333333333042,-2.7936666666666667
2020-01-23,17.96666666666667,7.311666666666696,16.330666666666673,1.0346666666666806,-4.758333333333326
2020-01-24,16.95255555555559,5.838555555555587,13.241555555555578,-3.3444444444444343,-14.634444444444426
2020-01-27,18.74733333333333,6.456333333333333,14.177333333333308,0.17233333333331302,-14.672666666666686
2020-01-28,15.549666666666667,5.025666666666666,12.33566666666664,0.9886666666666599,-7.202333333333343
2020-01-29,14.883000000000038,4.142000000000024,9.505000000000024,-4.32499999999996,-15.260999999999967
2020-01-30,13.038555555555547,3.1555555555555372,9.98355555555554,-3.0194444444444457,-17.727444444444473
2020-01-31,18.126666666666665,9.943666666666644,19.251666666666665,6.048666666666634,-4.852333333333348
2020-02-03,13.267444444444436,7.5534444444444375,16.182444444444428,0.732444444444468,-10.51555555555555
2020-02-04,14.75,8.576000000000022,14.756,-3.001999999999981,-8.415999999999997
2020-02-05,12.49600000000001,8.829000000000008,12.542000000000002,2.430000000000007,-7.7050000000000125
2020-02-06,13.599444444444458,4.696444444444438,11.76644444444446,0.1934444444444523,-14.100555555555559
2020-02-07,15.661000000000001,6.796999999999969,15.351999999999975,-2.274000000000001,-19.710000000000008
2020-02-10,14.084333333333348,5.504333333333335,13.04333333333335,-0.7376666666666551,-12.390666666666647
2020-02-11,16.03044444444444,6.8864444444444075,14.681444444444423,-6.190555555555562,-11.200555555555582
2020-02-12,14.664222222222236,8.378222222222234,9.869222222222248,-0.1957777777777494,-11.041777777777753
2020-02-13,15.48533333333333,7.076333333333338,14.53133333333335,-5.856666666666655,-17.93866666666665
2020-02-14,12.780111111111069,6.674111111111074,10.378111111111082,-5.108888888888913,-23.97588888888893
2020-02-18,13.90722222222223,7.8332222222222185,10.779222222222245,3.8812222222222204,-23.197777777777787
2020-02-19,12.242333333333335,7.452333333333314,12.093333333333334,4.373333333333335,-21.660666666666657
2020-02-20,13.344444444444463,7.142444444444465,12.87144444444445,5.087444444444458,-20.464555555555535
2020-02-21,12.72599999999997,7.080999999999989,10.95399999999998,-0.2680000000000007,-18.099000000000018
2020-02-24,14.455444444444424,7.872444444444454,8.059444444444466,-1.4605555555555725,-23.155555555555566
2020-02-25,15.93700000000004,8.88900000000001,9.371000000000038,-2.2409999999999854,-19.09699999999998
2020-02-26,14.58655555555552,12.353555555555516,14.09055555555554,3.196555555555534,-13.587444444444458
2020-02-27,24.346444444444444,20.683444444444433,24.526444444444422,5.891444444444431,-13.344555555555559
2020-02-28,13.164666666666676,17.292666666666662,11.966666666666669,13.130666666666684,5.139666666666685
2020-03-02,15.647999999999996,16.003000000000014,14.406000000000006,4.8629999999999995,-20.123999999999995
2020-03-03,28.77711111111111,32.51811111111111,31.040111111111102,21.49411111111111,12.888111111111101
2020-03-04,16.344777777777793,21.092777777777783,15.928777777777782,3.664777777777786,-22.021222222222214
